tag,country,province,lat,lng
5782,Slovenia,Ruše,46.5394,15.5158
5783,Malta,Imtarfa,35.8933,14.3989
5784,Cabo Verde,São Salvador do Mundo,15.0833,-23.65
5785,United Kingdom,Warwickshire,52.2833,-1.5833
5786,Malta,Kerċem,36.0419,14.2267
5787,Ireland,Cavan,53.9908,-7.3606
5788,Finland,Åland,60.1,19.95
5789,Slovenia,Nova Gorica,45.9614,13.6436
5791,Slovenia,Žirovnica,46.4047,14.14
5793,Cabo Verde,Ribeira Grande,17.2014,-25.0917
5795,New Zealand,Taranaki,-39.3409,174.2845
5796,Serbia,Krupanj,44.3676,19.3633
5797,Serbia,Lebane,42.9171,21.7294
5798,Slovenia,Štore,46.2208,15.3139
5799,Kenya,Siaya,0.0607,34.2881
5800,Serbia,Aleksinac,43.5417,21.7078
5801,Slovenia,Cerklje na Gorenjskem,46.2542,14.4886
5802,Burundi,Bujumbura Rural,-3.3489,29.4839
5803,Slovenia,Šoštanj,46.38,15.0486
5804,Vietnam,Điện Biên,21.3854,103.0161
5806,Malta,Luqa,35.8589,14.4886
5808,Trinidad And Tobago,Tobago,11.1811,-60.7333
5810,Trinidad And Tobago,Diego Martin,10.7208,-61.5662
5811,Serbia,Vladičin Han,42.7082,22.0664
5812,Serbia,Knjaževac,43.5667,22.2539
5813,Philippines,Batanes,20.4486,121.9702
5814,Slovenia,Murska Sobota,46.6625,16.1664
5815,Serbia,Ljubovija,44.1896,19.3785
5816,Slovenia,Slovenska Bistrica,46.3928,15.5744
5817,Serbia,Smederevska Palanka,44.3654,20.9623
5818,Malta,Qrendi,35.8347,14.4583
5819,Slovenia,Gornja Radgona,46.6733,15.9922
5820,Czechia,Karlovarský Kraj,50.236999999999995,12.875
5821,Tanzania,Zanzibar North,-5.9897,39.2519
5822,Serbia,Mali Zvornik,44.3992,19.1214
5823,Trinidad And Tobago,Point Fortin,10.1741,-61.6841
5824,Slovenia,Novo Mesto,45.7925,15.1647
5825,Mongolia,Darhan-Uul,49.4867,105.9228
5826,Estonia,Järvamaa,58.8856,25.5572
5827,Serbia,Surdulica,42.6904,22.1704
5828,Serbia,Požarevac,44.6222,21.1826
5829,Uganda,Mayuge,0.4578,33.4806
5830,United Kingdom,Durham,54.7667,-1.5667
5831,Croatia,Varaždinska Županija,46.3044,16.3378
5832,Slovenia,Ptuj,46.4214,15.8697
5833,United Kingdom,Powys,52.2333,-3.3833
5834,Philippines,Maguindanao,6.8647,124.4417
5835,Slovakia,Nitriansky,48.309,18.0873
5836,Timor-Leste,Ermera,-8.7239,125.4361
5837,Serbia,Zaječar,43.9019,22.2755
5838,United Kingdom,Isle of Anglesey,53.2667,-4.3333
5839,Slovenia,Šentjur,46.2172,15.3975
5840,Qatar,Al Khawr wa adh Dhakhīrah,25.6839,51.5058
5841,United Kingdom,Eilean Siar,58.2167,-6.3667
5842,Malawi,Dowa,-13.6532,33.9385
5843,Ireland,Laois,53.0322,-7.3
5844,Timor-Leste,Bobonaro,-8.9917,125.2197
5845,Algeria,Aïn Defla,36.2641,1.9679
5847,Jordan,Ma’dabā,31.715999999999998,35.7939
5848,Rwanda,Eastern Province,-1.9487,30.4347
5849,Philippines,Quirino,16.5111,121.5212
5851,Slovenia,Prebold,46.2369,15.0925
5853,Slovenia,Miklavž na Dravskem Polju,46.5058,15.6972
5854,Philippines,Guimaras,10.6584,122.5963
5855,Trinidad And Tobago,San Juan/Laventille,10.6472,-61.4461
5856,Slovenia,Šempeter-Vrtojba,45.9275,13.6411
5857,Slovenia,Mozirje,46.3394,14.9633
5858,Slovenia,Šmartno ob Paki,46.3333,15.0333
5859,Burundi,Rumonge,-3.9736,29.4386
5860,Slovakia,Trenčiansky,48.8867,18.048
5861,Slovenia,Trebnje,45.9042,15.0217
5862,Serbia,Bor,44.0819,22.0967
5863,Bulgaria,Yambol,42.4833,26.5
5864,Serbia,Loznica,44.5312,19.2427
5865,Serbia,Paraćin,43.8592,21.4119
5866,Slovenia,Tržič,46.3667,14.3167
5867,Latvia,Jūrmala,56.9567,23.7233
5868,Uganda,Bulambuli,1.1667,34.3833
5869,San Marino,Borgo Maggiore,43.9408,12.4475
5870,Uganda,Maracha,3.2704,30.9553
5871,Uganda,Luwero,0.8492,32.4731
5872,Kenya,West Pokot,1.2389,35.1119
5873,Jordan,Jarash,32.2808,35.8993
5874,Slovenia,Polzela,46.2833,15.0667
5875,Nigeria,Bayelsa,4.9267,6.2676
5876,Taiwan,Lienchiang,26.1504,119.9328
5877,Estonia,Hiiumaa,58.9978,22.7492
5878,Uganda,Namayingo,0.2398,33.8849
5879,Malta,Xewkija,36.0328,14.2581
5880,United Kingdom,Caerphilly,51.6403,-3.2433
5881,Botswana,Selibe Phikwe,-21.9758,27.8347
5882,Macedonia,Kičevo,41.5127,20.9589
5883,Serbia,Lučani,43.8608,20.1384
5884,United Kingdom,Knowsley,53.45,-2.85
5885,Estonia,Valgamaa,57.7744,26.0453
5886,Slovenia,Brežice,45.9033,15.5911
5887,Cambodia,Tbong Khmum,11.9118,105.6582
5888,Malta,Għasri,36.0578,14.2264
5889,Slovenia,Kočevje,45.6433,14.8633
5890,Serbia,Smederevo,44.6516,20.9258
5891,Vietnam,Bình Phước,11.5349,106.8832
5892,Serbia,Kruševac,43.581,21.3352
5893,Slovenia,Hrastnik,46.1461,15.0814
5894,Algeria,Mila,36.4503,6.2644
5895,Oman,Al Buraymī,24.2611,55.7903
5896,Romania,Hunedoara,45.75,22.9
5897,Philippines,Mountain,17.0899,120.978
5899,Uganda,Luuka,0.7008,33.3002
5900,Malta,Dingli,35.8614,14.3822
5901,Philippines,Apayao,18.0231,121.184
5902,Slovenia,Ankaran,45.5786,13.7361
5903,Slovenia,Lendava,46.5614,16.4506
5904,Vietnam,Hậu Giang,9.7845,105.4701
5905,Slovenia,Hoče-Slivnica,46.5,15.65
5906,Slovenia,Selnica ob Dravi,46.55,15.495
5907,Serbia,Despotovac,44.0932,21.444000000000003
5908,"Micronesia, Federated States Of",Chuuk,7.4458,151.85
5909,Liechtenstein,Mauren,47.2205,9.5426
5910,Taiwan,Kinmen,24.4341,118.3171
5911,Slovenia,Šmartno pri Litiji,46.0444,14.8442
5912,Japan,Saga,33.2333,130.3
5913,Kosovo,Mamushë,42.3308,20.7269
5914,Timor-Leste,Liquiçá,-8.5875,125.3419
5915,Russia,Ingushetiya,43.1667,44.8
5916,Turkey,Osmaniye,37.0742,36.2478
5917,Burundi,Cibitoke,-2.8869,29.1248
5918,Brunei,Belait,4.5856,114.2019
5919,Uganda,Kibuku,1.0433,33.7975
5921,Malta,Xagħra,36.05,14.2644
5922,Slovenia,Lenart,46.5761,15.8314
5923,Vietnam,Lai Châu,22.3964,103.4582
5924,Timor-Leste,Manatuto,-8.5114,126.0131
5925,Malawi,Neno,-15.3981,34.6534
5926,Slovenia,Moravče,46.1369,14.745
5927,Uganda,Apac,1.9845,32.534
5928,Malta,Imdina,35.8869,14.4025
5929,Ukraine,"Sevastopol’, Misto",44.5883,33.5224
5930,Serbia,Kladovo,44.6073,22.6155
5931,Switzerland,Jura,47.3664,7.329
5932,Turkey,Düzce,40.8389,31.1639
5933,Slovenia,Kanal,46.0886,13.6397
5934,Austria,Niederösterreich,48.2,15.6333
5935,Burundi,Mwaro,-3.5113,29.7051
5936,Malta,Nadur,36.0378,14.2942
5937,Slovenia,Nazarje,46.3176,14.9467
5938,Slovenia,Mengeš,46.1669,14.575
5939,Serbia,Pančevo,44.8713,20.6443
5940,Slovenia,Brezovica,46.0333,14.4
5941,Slovenia,Zreče,46.3833,15.3667
5942,Slovenia,Preddvor,46.3025,14.4231
5943,Uganda,Rubirizi,-0.2989,30.1336
5944,Slovenia,Vuzenica,46.5964,15.1672
5946,Malta,Munxar,36.03,14.2333
5947,Slovenia,Vrhnika,45.9661,14.2956
5948,Serbia,Pirot,43.1617,22.5871
5949,San Marino,Domagnano,43.9492,12.4686
5950,United Kingdom,Greenwich,51.4667,0.2
5951,Slovenia,Sevnica,46.0078,15.3156
5952,Slovenia,Poljčane,46.3119,15.5792
5953,Serbia,Vlasotince,42.9659,22.1272
5954,Philippines,Agusan del Sur,8.58,125.8964
5955,Tanzania,Zanzibar Central/South,-6.1333,39.2833
5956,Slovenia,Žiri,46.0422,14.1072
5957,Slovenia,Šmarje pri Jelšah,46.2272,15.5192
5958,Slovenia,Komenda,46.2038,14.5407
5959,Slovenia,Metlika,45.6472,15.3142
5960,Algeria,Tipaza,36.5897,2.4475
5961,Malta,Sannat,36.0244,14.2428
5962,Slovenia,Vojnik,46.2933,15.3033
5963,Slovenia,Medvode,46.1333,14.4333
5964,Ecuador,Orellana,-0.4664,-76.9872
5965,Slovenia,Škofljica,45.9833,14.5767
5966,Luxembourg,Remich,49.545,6.3669
5967,Solomon Islands,Isabel,-8.1448,159.5905
5968,Philippines,Agusan del Norte,9.1236,125.5344
5969,Uganda,Buikwe,0.3375,33.0106
5971,Slovenia,Muta,46.6114,15.1661
5972,Slovenia,Radenci,46.6472,16.0442
5973,Liechtenstein,Eschen,47.2109,9.5216
5974,"Micronesia, Federated States Of",Yap,9.5144,138.1292
5975,Kosovo,Novobërdë,42.6178,21.4197
5976,Kosovo,Graçanicë,42.6011,21.1958
5977,Slovenia,Bled,46.3692,14.1136
5978,Slovenia,Duplek,46.5031,15.7453
5979,Serbia,Trstenik,43.6169,21.0025
5980,Uganda,Bushenyi,-0.5853,30.2114
5981,Liechtenstein,Schellenberg,47.2325,9.5463
5982,San Marino,Acquaviva,43.9453,12.4183
5983,Malta,Siġġiewi,35.8556,14.4364
5985,Malta,Rabat,35.8822,14.3981
5987,United Kingdom,South Lanarkshire,55.7667,-4.0333
5988,Slovenia,Borovnica,45.9158,14.3631
5989,Uganda,Kaliro,0.8949,33.5048
5990,Trinidad And Tobago,Tunapuna/Piarco,10.6524,-61.3888
5991,Slovenia,Ljutomer,46.5208,16.1975
5992,Macedonia,Aračinovo,42.0264,21.5619
5993,Slovenia,Idrija,46.0028,14.0306
5994,Slovenia,Log-Dragomer,46.0167,14.3667
5995,Slovenia,Naklo,46.2728,14.3172
5996,Serbia,Prokuplje,43.2383,21.5932
5997,Algeria,Tissemsilt,35.6072,1.8108
5998,Serbia,Batočina,44.1547,21.0799
5999,Yemen,Abyan,13.1287,45.3807
6001,Malta,Mellieħa,35.9564,14.3622
6003,Hungary,Sopron,47.6864,16.5906
6004,Qatar,Umm Şalāl,25.4697,51.3975
6005,Saudi Arabia,Al Bāḩah,20.0129,41.4677
6008,Serbia,Vrnjačka Banja,43.6223,20.8956
6009,Timor-Leste,Aileu,-8.7281,125.5664
6010,Slovenia,Oplotnica,46.3878,15.4467
6011,San Marino,Fiorentino,43.9092,12.4581
6013,Uganda,Namutumba,0.8363,33.6858
6014,Norway,Vestfold,59.2858,10.4181
6015,Trinidad And Tobago,Penal/Debe,10.2085,-61.4527
6016,Senegal,Saint-Louis,16.0186,-16.4906
6017,Haiti,Nippes,18.4411,-73.0883
6018,Slovenia,Ormož,46.4114,16.1544
6019,Benin,Couffo,6.8167,1.7833
6020,Nigeria,Ebonyi,6.3249,8.1137
6021,Uganda,Manafwa,0.9784,34.3743
6022,Serbia,Dimitrovgrad,43.0155,22.7776
6023,Croatia,Međimurska Županija,46.3844,16.4339
6024,Slovenia,Šenčur,46.2456,14.4197
6025,Uganda,Ibanda,-0.1539,30.5319
6027,Slovenia,Mirna,45.9553,15.0619
6028,Slovenia,Rače-Fram,46.4519,15.6814
6029,Netherlands,Flevoland,52.5176,5.474
6030,Slovenia,Črnomelj,45.5711,15.1889
6031,Kenya,Makueni,-1.7808,37.6288
6032,Kosovo,Ferizaj,42.3706,21.1553
6033,Kenya,Taita/Taveta,-3.505,38.3772
6034,Slovenia,Vitanje,46.3817,15.2958
6035,Serbia,Sremski Karlovci,45.2021,19.9325
6036,Serbia,Doljevac,43.1968,21.8334
6037,Uganda,Rukungiri,-0.8411,29.9419
6038,Malta,Għajnsielem,36.0264,14.285
6039,Ireland,Donegal,54.8319,-7.4836
6040,United Kingdom,East Sussex,50.8667,-0.0167
6041,Vanuatu,Tafea,-19.5417,169.2817
6042,Croatia,Koprivničko-Križevačka Županija,46.1628,16.8275
6044,United Kingdom,Windsor and Maidenhead,51.5167,-0.7
6045,Uganda,Butambala,0.1818,32.1158
6046,Serbia,Kanjiža,46.0635,20.0504
6047,Slovenia,Šentjernej,45.84,15.3361
6048,Equatorial Guinea,Annobón,-1.4014,5.6325
6049,Ecuador,Santo Domingo de los Tsáchilas,-0.253,-79.1754
6050,Afghanistan,Khōst,33.3395,69.9204
6051,Uganda,Kyenjojo,0.6328,30.6214
6052,United Kingdom,Central Bedfordshire,52.0333,-0.3667
6053,Jordan,‘Ajlūn,32.3333,35.7528
6054,Serbia,Velika Plana,44.3323,21.0751
6055,Qatar,Az̧ Z̧a‘āyin,25.5774,51.4831
6056,Malta,Qala,36.0361,14.3094
6057,Kosovo,Prizren,42.2139,20.7397
6058,Yemen,Raymah,14.704,43.599
6059,San Marino,Montegiardino,43.9092,12.4833
6060,Uganda,Mitooma,-0.6842,30.07
6061,United Kingdom,Blaenau Gwent,51.7833,-3.2
6062,Hungary,Nagykanizsa,46.4561,16.9883
6063,Uganda,Kalungu,-0.1667,31.7569
6064,Macedonia,Brvenica,41.9672,20.9808
6065,Serbia,Svilajnac,44.2383,21.197
6066,Timor-Leste,Ainaro,-8.9969,125.505
6067,Croatia,Vukovarsko-Srijemska Županija,45.3433,18.9997
6068,Yemen,Aḑ Ḑāli‘,13.6957,44.7314
6069,Malta,Santa Luċija,36.0431,14.2172
6070,United Kingdom,Slough,51.5,-0.5833
6071,Slovenia,Majšperk,46.3517,15.7336
6072,United Kingdom,Sefton,53.6667,-3.0
6073,Uganda,Bukomansimbi,-0.1578,31.6042
6074,Serbia,Svrljig,43.4129,22.1252
6075,Slovenia,Horjul,46.0236,14.2992
6076,Slovenia,Postojna,45.7769,14.2167
6077,Slovenia,Luče,46.3561,14.7467
6078,Slovenia,Hajdina,46.4089,15.8469
6080,Serbia,Šid,45.1276,19.2267
6081,Serbia,Negotin,44.2264,22.5308
6082,United Kingdom,North East Lincolnshire,53.5333,-0.05
6083,Kenya,Kajiado,-1.8524,36.7768
6084,United Kingdom,Telford and Wrekin,52.6333,-2.5
6085,Kenya,Tana River,-1.4993,40.0301
6088,Slovenia,Gorje,46.3833,14.0833
6090,Slovenia,Pivka,45.6794,14.1967
6091,Slovenia,Braslovče,46.2897,15.0389
6092,Azerbaijan,Masallı,39.0278,48.6703
6093,Uganda,Butaleja,0.9166,33.9563
6094,Georgia,Samegrelo-Zemo Svaneti,42.5088,41.8709
6095,Cabo Verde,Tarrafal,15.2833,-23.7667
6097,Montenegro,Tivat,42.4364,18.6961
6098,Slovenia,Lovrenc na Pohorju,46.5406,15.3931
6099,Liechtenstein,Ruggell,47.2408,9.5247
6100,Slovenia,Pesnica,46.6069,15.6767
6101,Uganda,Serere,1.518,33.4589
6102,Slovenia,Cerknica,45.7931,14.3625
6103,Uganda,Amuria,2.0036,33.6511
6104,Liechtenstein,Gamprin,47.2197,9.5113
6105,Serbia,Bojnik,43.0142,21.718000000000004
6107,Uganda,Sheema,-0.626,30.4359
6108,Luxembourg,Capellen,49.645,5.9908
6109,Slovenia,Vodice,46.2,14.5
6110,Uganda,Bukedea,1.3169,34.0506
6111,Slovenia,Dobrna,46.3375,15.2264
6112,Uganda,Nakaseke,0.7517,32.385
6113,Algeria,El Tarf,36.7672,8.3138
6115,Cambodia,Oddar Meanchey,14.1817,103.5176
6116,Luxembourg,Wiltz,49.9689,5.9319
6117,Uganda,Kween,1.4167,34.5333
6118,Slovenia,Šentilj,46.6817,15.6481
6119,Mauritania,Gorgol,16.1503,-13.5037
6121,Slovenia,Vransko,46.2439,14.9514
6122,Serbia,Vršac,45.1175,21.2983
6124,Slovenia,Šentrupert,45.9778,15.0956
6126,Slovenia,Odranci,46.5867,16.2803
6127,Philippines,Davao Oriental,6.9551,126.2166
6129,Kenya,Nyandarua,-0.2643,36.3788
6130,Slovenia,Logatec,45.9144,14.2258
6131,Uganda,Kole,2.4002,32.8003
6132,Trinidad And Tobago,Couva/Tabaquite/Talparo,10.4232,-61.4618
6133,Kosovo,Partesh,42.4019,21.4336
6134,Malta,Żebbuġ (Ghawdex),36.0722,14.2358
6135,Slovenia,Bohinj,46.2769,13.955
6136,Uganda,Zombo,2.5135,30.9091
6137,Kenya,Narok,-1.0808,35.8711
6138,Uganda,Rakai,-0.72,31.4839
6139,Liechtenstein,Schaan,47.1661,9.5096
6140,Andorra,Encamp,42.5361,1.5828
6141,Slovenia,Ajdovščina,45.8875,13.9111
6142,"Korea, North",Nasŏn,42.2556,130.2831
6143,Uganda,Lwengo,-0.4161,31.4081
6144,Slovenia,Trzin,46.1333,14.5667
6145,Azerbaijan,Sədərək,39.7229,44.8485
6146,Slovenia,Gorišnica,46.4147,16.0139
6147,Malta,Imġarr,35.9206,14.3664
6148,Uganda,Bukwa,1.2592,34.7539
6149,Namibia,Oshikoto,-18.3611,16.5814
6150,Slovenia,Renče-Vogrsko,45.9069,13.6775
6151,Latvia,Salaspils Novads,56.861000000000004,24.3498
6152,Kosovo,Gllogovc,42.6283,20.8939
6153,Serbia,Kikinda,45.8323,20.4682
6154,Uganda,Dokolo,1.9167,33.172
6155,Slovenia,Dornava,46.4367,15.9536
6156,Azerbaijan,Astara,38.455999999999996,48.875
6157,Kosovo,Rahovec,42.3994,20.6547
6158,Samoa,A‘ana,-13.823,-171.9613
6159,Philippines,South Cotabato,6.2541,124.9922
6160,Slovenia,Beltinci,46.6053,16.2406
6161,Serbia,Topola,44.2544,20.6824
6162,Serbia,Sokobanja,43.6453,21.8692
6163,Macedonia,Bogovinje,41.9236,20.9136
6164,Liechtenstein,Balzers,47.0667,9.5025
6165,Kosovo,Fushë Kosovë,42.6639,21.0961
6166,Kosovo,Obiliq,42.6869,21.0703
6167,Uganda,Kamwenge,0.2111,30.4208
6168,Kosovo,Shtime,42.4331,21.0397
6169,United Kingdom,Swindon,51.5167,-1.7833
6170,Serbia,Bela Crkva,44.9015,21.4234
6171,Slovenia,Železniki,46.2333,14.1667
6172,Uganda,Ngora,1.4314,33.7772
6173,Luxembourg,Echternach,49.8056,6.4222
6174,Togo,Kara,9.5511,1.1861
6175,Slovenia,Dol pri Ljubljani,46.0886,14.6008
6176,Macedonia,Kumanovo,42.1322,21.7144
6177,Slovenia,Ig,45.9603,14.5289
6178,Kosovo,Vushtrri,42.8231,20.9675
6179,United Kingdom,Falkirk,56.0,-3.7667
6180,Slovenia,Sežana,45.7069,13.8722
6183,Uganda,Alebtong,2.2447,33.2547
6184,Lithuania,Visaginas,55.5968,26.4398
6185,Bosnia And Herzegovina,Brcko District,44.87,18.8101
6186,Slovenia,Gorenja Vas-Poljane,46.1072,14.1481
6187,Timor-Leste,Oecussi-Ambeno,-9.2,124.3833
6188,Croatia,Bjelovarsko-Bilogorska Županija,45.8986,16.8489
6189,Malta,Għarb,36.06,14.2089
6190,Slovenia,Cerkno,46.1256,13.9817
6191,Timor-Leste,Cova Lima,-9.3129,125.2565
6192,United Kingdom,Cheshire East,53.1333,-2.3667
6193,Timor-Leste,Lautém,-8.5217,126.9983
6194,Armenia,Armavir,40.1545,44.0382
6195,Slovenia,Loška Dolina,45.7128,14.4694
6196,San Marino,Chiesanuova,43.9061,12.4214
6197,Slovenia,Sveti Jurij ob Ščavnici,46.5695,16.0235
6198,Slovenia,Rečica ob Savinji,46.3167,14.9167
6199,Kosovo,Malishevë,42.4822,20.7458
6200,Cabo Verde,Paul,17.1503,-25.0201
6201,Timor-Leste,Manufahi,-9.0042,125.6486
6202,Slovenia,Dobrepolje,45.85,14.6942
6203,Uganda,Kanungu,-0.9575,29.7897
6204,Slovenia,Ljubno,46.3456,14.835
6205,Latvia,Stopiņu Novads,56.9363,24.3039
6206,Slovenia,Straža,45.78,15.0728
6207,Uganda,Gomba,0.1772,31.8811
6208,Papua New Guinea,East New Britain,-4.3525,152.2606
6209,Serbia,Senta,45.9273,20.0789
6210,"Korea, South",Sejong,36.6092,127.2919
6211,Slovenia,Tišina,46.6581,16.0917
6212,Botswana,South East,-24.8716,25.8699
6213,Samoa,Aiga-i-le-Tai,-13.8318,-172.03599999999997
6214,Slovenia,Šmarješke Toplice,45.861999999999995,15.2231
6215,Libya,Al Jafārah,32.5319,13.0175
6216,Macedonia,Vrapčište,41.8344,20.8856
6217,Slovenia,Kidričevo,46.4036,15.7911
6218,Slovenia,Semič,45.6461,15.1822
6219,Uganda,Oyam,2.235,32.385
6220,Croatia,Požeško-Slavonska Županija,45.3403,17.6853
6221,Macedonia,Ilinden,41.9945,21.58
6222,Slovenia,Starše,46.4658,15.7672
6223,Serbia,Bačka Palanka,45.2519,19.3916
6224,Slovenia,Brda,45.9964,13.5264
6225,Slovenia,Turnišče,46.6278,16.3203
6226,Japan,Yamaguchi,34.1833,131.4667
6227,Vietnam,Đắk Nông,12.0042,107.6907
6228,Serbia,Blace,43.297,21.2727
6229,Kosovo,Lipjan,42.5217,21.1258
6230,Macedonia,Gostivar,41.79600000000001,20.9082
6231,Andorra,La Massana,42.5434,1.5148
6232,Slovenia,Tabor,46.2361,15.0183
6234,Kosovo,Suharekë,42.3586,20.825
6235,Ecuador,Sucumbíos,0.0906,-76.8884
6236,Azerbaijan,Ağdam,39.991,46.9274
6237,Slovenia,Križevci,46.5683,16.1386
6238,Macedonia,Strumica,41.4375,22.6433
6239,Trinidad And Tobago,Siparia,10.1453,-61.5074
6240,Brunei,Tutong,4.8028,114.6492
6241,Kosovo,Viti,42.3214,21.3583
6242,Kosovo,Kllokot,42.3714,21.3744
6243,United Kingdom,Hampshire,51.0167,-1.3167
6244,Kosovo,Gjakovë,42.3803,20.4308
6245,Uganda,Sembabule,-0.0772,31.4567
6246,Luxembourg,Vianden,49.935,6.2089
6247,Bhutan,Tsirang,27.0219,90.1229
6249,Afghanistan,Wardak,34.3956,68.8662
6250,Serbia,Ada,45.8027,20.1285
6251,Cambodia,Pailin,12.8489,102.6093
6252,Macedonia,Petrovec,41.9389,21.615
6253,Slovenia,Sveta Trojica v Slovenskih Goricah,46.5767,15.8769
6254,Kosovo,Pejë,42.66,20.2922
6255,Slovenia,Sveta Ana,46.6492,15.8442
6256,Slovenia,Tolmin,46.1864,13.7361
6257,Bulgaria,Pazardzhik,42.2,24.3333
6259,Trinidad And Tobago,Princes Town,10.2718,-61.371
6260,Cabo Verde,Tarrafal de São Nicolau,16.5658,-24.3558
6261,Liechtenstein,Triesen,47.1101,9.524
6262,Slovenia,Benedikt,46.6086,15.8883
6263,Macedonia,Studeničani,41.9158,21.5306
6264,Cambodia,Kep,10.4829,104.3167
6265,Andorra,Sant Julià de Lòria,42.4664,1.4933
6266,Lithuania,Palangos Miestas,55.9203,21.070999999999998
6267,San Marino,Faetano,43.9261,12.4981
6268,Uganda,Buyende,1.1517,33.155
6269,Cabo Verde,São Lourenço dos Órgãos,15.0669,-23.5892
6271,Kenya,Kwale,-4.1737,39.4521
6272,Slovenia,Mirna Peč,45.8603,15.0833
6273,Uganda,Isingiro,-0.8686,30.8302
6274,Serbia,Apatin,45.6709,18.9843
6275,Latvia,Mārupes Novads,56.9032,24.0467
6276,Serbia,Novi Pazar,43.1375,20.5149
6277,Uganda,Kyegegwa,0.5022,31.0414
6278,Malta,San Lawrenz,36.0556,14.2036
6279,Slovenia,Radeče,46.0681,15.1839
6280,Uganda,Buhweju,-0.3503,30.3003
6281,Kosovo,Kaçanik,42.2319,21.2594
6282,Macedonia,Debar,41.5244,20.5242
6284,Kosovo,Hani i Elezit,42.15,21.2967
6285,United Kingdom,Derbyshire,53.1333,-1.5333
6286,Luxembourg,Mersch,49.7489,6.1061
6287,Azerbaijan,Bərdə,40.3758,47.1262
6288,Montenegro,Budva,42.2864,18.84
6289,Azerbaijan,Ucar,40.5121,47.6519
6290,Serbia,Sombor,45.7742,19.1151
6291,Serbia,Odžaci,45.5076,19.2606
6292,"Korea, South",Chungnam,36.6009,126.665
6293,Slovenia,Destrnik,46.5006,15.875
6295,Macedonia,Tearce,42.0767,21.0531
6297,Norway,Østfold,59.2833,11.1167
6298,Slovenia,Veržej,46.5836,16.1653
6299,Slovenia,Kungota,46.6392,15.6156
6300,Serbia,Ćuprija,43.9284,21.3745
6301,Guyana,Pomeroon-Supenaam,7.2635,-58.4804
6303,Macedonia,Jegunovce,42.0724,21.1237
6304,Slovenia,Črenšovci,46.5744,16.2906
6305,Slovenia,Kobarid,46.2481,13.5772
6306,Macedonia,Želino,41.9825,21.0624
6307,Macedonia,Ohrid,41.1172,20.8019
6308,Kosovo,Skenderaj ,42.7467,20.7886
6309,Vanuatu,Penama,-15.2869,167.9906
6310,Kosovo,Deçan,42.5378,20.2911
6311,Slovenia,Markovci,46.3833,15.95
6312,Kenya,Laikipia,0.2725,36.5381
6313,Kenya,Tharaka-Nithi,-0.3314,37.8686
6314,Serbia,Arilje,43.755,20.097
6315,Serbia,Kovin,44.7482,20.9766
6316,Serbia,Boljevac,43.8321,21.9609
6317,Namibia,Kavango West,-17.6167,18.6
6318,Kosovo,Podujevë,42.9111,21.1899
6319,Kosovo,Klinë,42.6217,20.5778
6320,Azerbaijan,Cəlilabad,39.2096,48.4919
6321,Cuba,Mayabeque,22.9614,-82.1511
6322,Macedonia,Struga,41.178000000000004,20.6778
6323,Slovenia,Vipava,45.8467,13.9631
6324,Slovenia,Ilirska Bistrica,45.5697,14.2408
6325,Latvia,Saulkrastu Novads,57.2599,24.4189
6326,Slovenia,Žužemberk,45.8339,14.9292
6327,Moldova,Ialoveni,46.9435,28.7823
6329,Kyrgyzstan,Batken,40.0626,70.8194
6330,Serbia,Kosjerić,43.9987,19.9079
6331,Macedonia,Veles,41.7156,21.7756
6333,Slovenia,Dobrova-Polhov Gradec,46.055,14.4172
6335,Uganda,Amolatar,1.6378,32.8448
6336,Macedonia,Čaška,41.6487,21.6922
6337,Suriname,Wanica,5.7,-55.2333
6338,Slovenia,Velike Lašče,45.8322,14.6364
6339,Slovenia,Puconci,46.7067,16.1564
6340,Comoros,Anjouan,-12.1658,44.3983
6341,Jamaica,Saint Thomas,17.8814,-76.4093
6342,Slovenia,Škocjan,45.9067,15.2914
6343,Azerbaijan,Şəmkir,40.8297,46.0178
6344,Azerbaijan,Naftalan,40.5082,46.8203
6345,Bulgaria,Kardzhali,41.65,25.3667
6346,Thailand,Mukdahan,16.5453,104.7235
6347,Georgia,Guria,41.9244,42.0068
6348,Serbia,Bačka Topola,45.8152,19.6369
6349,Thailand,Nong Bua Lamphu,17.2041,102.4407
6350,Slovenia,Dolenjske Toplice,45.7667,15.0667
6351,Moldova,Drochia,48.0355,27.8129
6352,Serbia,Ćićevac,43.72,21.4436
6353,Slovenia,Mokronog-Trebelno,45.9342,15.1408
6354,Montenegro,Herceg Novi,42.4531,18.5375
6355,Serbia,Plandište,45.2292,21.1238
6356,Slovenia,Rogašovci,46.8,16.0333
6357,Croatia,Virovitičko-Podravska Županija,45.8319,17.3839
6358,Slovenia,Hrpelje-Kozina,45.61,13.9356
6359,Slovenia,Cankova,46.7208,16.0225
6360,Slovenia,Velika Polana,46.5719,16.3469
6361,Slovenia,Središče ob Dravi,46.3942,16.2681
6362,Uganda,Lamwo,3.5297,32.8016
6364,Armenia,Kotayk’,40.4941,44.7602
6365,Azerbaijan,Xaçmaz,41.4643,48.8057
6367,Moldova,Străşeni,47.1422,28.6077
6368,Estonia,Ida-Virumaa,59.3592,27.4211
6369,Guinea-Bissau,Biombo,11.8869,-15.8556
6370,Serbia,Bogatić,44.8376,19.4807
6371,Macedonia,Lipkovo,42.1564,21.5853
